Cromossomo,Aluno_1,Aluno_2,Aluno_3,Aluno_4,Aluno_5,Aluno_6,Aluno_7,Aluno_8,Aluno_9,Aluno_10,Aluno_11,Aluno_12,Aluno_13,Aluno_14,Aluno_15,Aluno_16,Aluno_17,Aluno_18,Aluno_19,Aluno_20,Aluno_21,Aluno_22,Aluno_23,Aluno_24,Aluno_25,Aluno_26,Aluno_27,Aluno_28,Aluno_29,Aluno_30,Aluno_31,Aluno_32,Aluno_33,Aluno_34,Aluno_35,Aluno_36,Aluno_37,Aluno_38,Aluno_39,Aluno_40,Aluno_41,Aluno_42,Aluno_43,Aluno_44,Aluno_45,Aluno_46,Aluno_47,Aluno_48,Aluno_49,Aluno_50,Aluno_51,Aluno_52,Aluno_53,Aluno_54,Aluno_55,Aluno_56,Aluno_57,Aluno_58,Aluno_59,Aluno_60,Aluno_61,Aluno_62,Aluno_63,Aluno_64,Aluno_65,Aluno_66,Aluno_67,Aluno_68,Aluno_69,Aluno_70,Aluno_71,Aluno_72,Aluno_73,Aluno_74,Aluno_75,Aluno_76,Aluno_77,Aluno_78,Aluno_79,Aluno_80,Aluno_81,Aluno_82,Aluno_83,Aluno_84,Aluno_85,Aluno_86,Aluno_87,Aluno_88,Aluno_89,Aluno_90,Aluno_91,Aluno_92,Aluno_93,Aluno_94,Aluno_95,Aluno_96,Aluno_97,Aluno_98,Aluno_99,Aluno_100
30,"{'Identificação': 'Aluno_37', 'Grupo': 1, 'Idade': 0.339, 'Disciplina': 0.417, 'Tempo de Acesso': 0.533, 'Hora de Acesso': 0.406}","{'Identificação': 'Aluno_29', 'Grupo': 1, 'Idade': 0.197, 'Disciplina': 0.084, 'Tempo de Acesso': 0.234, 'Hora de Acesso': 0.45}","{'Identificação': 'Aluno_42', 'Grupo': 1, 'Idade': 0.196, 'Disciplina': 0.417, 'Tempo de Acesso': 0.138, 'Hora de Acesso': 0.377}","{'Identificação': 'Aluno_43', 'Grupo': 1, 'Idade': 0.268, 'Disciplina': 0.25, 'Tempo de Acesso': 0.128, 'Hora de Acesso': 0.333}","{'Identificação': 'Aluno_84', 'Grupo': 1, 'Idade': 0.232, 'Disciplina': 0.417, 'Tempo de Acesso': 0.505, 'Hora de Acesso': 0.058}","{'Identificação': 'Aluno_65', 'Grupo': 1, 'Idade': 0.161, 'Disciplina': 0.417, 'Tempo de Acesso': 0.294, 'Hora de Acesso': 0.377}","{'Identificação': 'Aluno_51', 'Grupo': 1, 'Idade': 0.018, 'Disciplina': 0.25, 'Tempo de Acesso': 0.339, 'Hora de Acesso': 0.232}","{'Identificação': 'Aluno_3', 'Grupo': 1, 'Idade': 0.125, 'Disciplina': 0.084, 'Tempo de Acesso': 0.412, 'Hora de Acesso': 0.072}","{'Identificação': 'Aluno_62', 'Grupo': 1, 'Idade': 0.268, 'Disciplina': 0.084, 'Tempo de Acesso': 0.123, 'Hora de Acesso': 0.333}","{'Identificação': 'Aluno_69', 'Grupo': 1, 'Idade': 0.375, 'Disciplina': 0.25, 'Tempo de Acesso': 0.445, 'Hora de Acesso': 0.015}","{'Identificação': 'Aluno_58', 'Grupo': 1, 'Idade': 0.036, 'Disciplina': 0.583, 'Tempo de Acesso': 0.416, 'Hora de Acesso': 0.029}","{'Identificação': 'Aluno_49', 'Grupo': 1, 'Idade': 0.339, 'Disciplina': 0.583, 'Tempo de Acesso': 0.173, 'Hora de Acesso': 0.58}","{'Identificação': 'Aluno_97', 'Grupo': 1, 'Idade': 0.071, 'Disciplina': 0.583, 'Tempo de Acesso': 0.166, 'Hora de Acesso': 0.377}","{'Identificação': 'Aluno_60', 'Grupo': 1, 'Idade': 0.018, 'Disciplina': 0.084, 'Tempo de Acesso': 0.011, 'Hora de Acesso': 0.493}","{'Identificação': 'Aluno_26', 'Grupo': 1, 'Idade': 0.5, 'Disciplina': 0.084, 'Tempo de Acesso': 0.272, 'Hora de Acesso': 0.333}","{'Identificação': 'Aluno_19', 'Grupo': 1, 'Idade': 0.232, 'Disciplina': 0.417, 'Tempo de Acesso': 0.145, 'Hora de Acesso': 0.072}","{'Identificação': 'Aluno_2', 'Grupo': 1, 'Idade': 0.375, 'Disciplina': 0.25, 'Tempo de Acesso': 0.155, 'Hora de Acesso': 0.45}","{'Identificação': 'Aluno_27', 'Grupo': 1, 'Idade': 0.143, 'Disciplina': 0.084, 'Tempo de Acesso': 0.328, 'Hora de Acesso': 0.159}","{'Identificação': 'Aluno_99', 'Grupo': 1, 'Idade': 0.161, 'Disciplina': 0.417, 'Tempo de Acesso': 0.133, 'Hora de Acesso': 0.377}","{'Identificação': 'Aluno_16', 'Grupo': 1, 'Idade': 0.303, 'Disciplina': 0.25, 'Tempo de Acesso': 0.301, 'Hora de Acesso': 0.145}","{'Identificação': 'Aluno_22', 'Grupo': 2, 'Idade': 0.049, 'Disciplina': 0.217, 'Tempo de Acesso': 0.074, 'Hora de Acesso': 0.461}","{'Identificação': 'Aluno_54', 'Grupo': 2, 'Idade': 0.192, 'Disciplina': 0.45, 'Tempo de Acesso': 0.365, 'Hora de Acesso': 0.104}","{'Identificação': 'Aluno_61', 'Grupo': 2, 'Idade': 0.148, 'Disciplina': 0.45, 'Tempo de Acesso': 0.176, 'Hora de Acesso': 0.496}","{'Identificação': 'Aluno_21', 'Grupo': 2, 'Idade': 0.541, 'Disciplina': 0.55, 'Tempo de Acesso': 0.146, 'Hora de Acesso': 0.104}","{'Identificação': 'Aluno_45', 'Grupo': 2, 'Idade': 0.209, 'Disciplina': 0.217, 'Tempo de Acesso': 0.079, 'Hora de Acesso': 0.026}","{'Identificação': 'Aluno_52', 'Grupo': 2, 'Idade': 0.041, 'Disciplina': 0.55, 'Tempo de Acesso': 0.002, 'Hora de Acesso': 0.113}","{'Identificação': 'Aluno_13', 'Grupo': 2, 'Idade': 0.174, 'Disciplina': 0.217, 'Tempo de Acesso': 0.007, 'Hora de Acesso': 0.418}","{'Identificação': 'Aluno_68', 'Grupo': 2, 'Idade': 0.388, 'Disciplina': 0.117, 'Tempo de Acesso': 0.296, 'Hora de Acesso': 0.235}","{'Identificação': 'Aluno_78', 'Grupo': 2, 'Idade': 0.174, 'Disciplina': 0.55, 'Tempo de Acesso': 0.246, 'Hora de Acesso': 0.191}","{'Identificação': 'Aluno_92', 'Grupo': 2, 'Idade': 0.255, 'Disciplina': 0.45, 'Tempo de Acesso': 0.476, 'Hora de Acesso': 0.191}","{'Identificação': 'Aluno_18', 'Grupo': 2, 'Idade': 0.237, 'Disciplina': 0.45, 'Tempo de Acesso': 0.276, 'Hora de Acesso': 0.287}","{'Identificação': 'Aluno_39', 'Grupo': 2, 'Idade': 0.255, 'Disciplina': 0.117, 'Tempo de Acesso': 0.057, 'Hora de Acesso': 0.287}","{'Identificação': 'Aluno_9', 'Grupo': 2, 'Idade': 0.451, 'Disciplina': 0.117, 'Tempo de Acesso': 0.298, 'Hora de Acesso': 0.287}","{'Identificação': 'Aluno_98', 'Grupo': 2, 'Idade': 0.281, 'Disciplina': 0.117, 'Tempo de Acesso': 0.368, 'Hora de Acesso': 0.374}","{'Identificação': 'Aluno_76', 'Grupo': 2, 'Idade': 0.076, 'Disciplina': 0.55, 'Tempo de Acesso': 0.285, 'Hora de Acesso': 0.148}","{'Identificação': 'Aluno_88', 'Grupo': 2, 'Idade': 0.37, 'Disciplina': 0.117, 'Tempo de Acesso': 0.257, 'Hora de Acesso': 0.2}","{'Identificação': 'Aluno_8', 'Grupo': 2, 'Idade': 0.148, 'Disciplina': 0.45, 'Tempo de Acesso': 0.396, 'Hora de Acesso': 0.409}","{'Identificação': 'Aluno_100', 'Grupo': 2, 'Idade': 0.12, 'Disciplina': 0.45, 'Tempo de Acesso': 0.176, 'Hora de Acesso': 0.235}","{'Identificação': 'Aluno_90', 'Grupo': 2, 'Idade': 0.281, 'Disciplina': 0.55, 'Tempo de Acesso': 0.259, 'Hora de Acesso': 0.539}","{'Identificação': 'Aluno_48', 'Grupo': 2, 'Idade': 0.076, 'Disciplina': 0.117, 'Tempo de Acesso': 0.182, 'Hora de Acesso': 0.2}","{'Identificação': 'Aluno_77', 'Grupo': 3, 'Idade': 0.433, 'Disciplina': 0.533, 'Tempo de Acesso': 0.393, 'Hora de Acesso': 0.246}","{'Identificação': 'Aluno_95', 'Grupo': 3, 'Idade': 0.29, 'Disciplina': 0.467, 'Tempo de Acesso': 0.032, 'Hora de Acesso': 0.145}","{'Identificação': 'Aluno_12', 'Grupo': 3, 'Idade': 0.344, 'Disciplina': 0.467, 'Tempo de Acesso': 0.429, 'Hora de Acesso': 0.203}","{'Identificação': 'Aluno_75', 'Grupo': 3, 'Idade': 0.344, 'Disciplina': 0.533, 'Tempo de Acesso': 0.243, 'Hora de Acesso': 0.363}","{'Identificação': 'Aluno_56', 'Grupo': 3, 'Idade': 0.46, 'Disciplina': 0.2, 'Tempo de Acesso': 0.407, 'Hora de Acesso': 0.203}","{'Identificação': 'Aluno_4', 'Grupo': 3, 'Idade': 0.067, 'Disciplina': 0.2, 'Tempo de Acesso': 0.471, 'Hora de Acesso': 0.276}","{'Identificação': 'Aluno_38', 'Grupo': 3, 'Idade': 0.112, 'Disciplina': 0.467, 'Tempo de Acesso': 0.076, 'Hora de Acesso': 0.246}","{'Identificação': 'Aluno_71', 'Grupo': 3, 'Idade': 0.442, 'Disciplina': 0.467, 'Tempo de Acesso': 0.013, 'Hora de Acesso': 0.45}","{'Identificação': 'Aluno_32', 'Grupo': 3, 'Idade': 0.192, 'Disciplina': 0.533, 'Tempo de Acesso': 0.363, 'Hora de Acesso': 0.029}","{'Identificação': 'Aluno_96', 'Grupo': 3, 'Idade': 0.138, 'Disciplina': 0.2, 'Tempo de Acesso': 0.29, 'Hora de Acesso': 0.015}","{'Identificação': 'Aluno_46', 'Grupo': 3, 'Idade': 0.076, 'Disciplina': 0.134, 'Tempo de Acesso': 0.087, 'Hora de Acesso': 0.45}","{'Identificação': 'Aluno_86', 'Grupo': 3, 'Idade': 0.21, 'Disciplina': 0.134, 'Tempo de Acesso': 0.385, 'Hora de Acesso': 0.58}","{'Identificação': 'Aluno_74', 'Grupo': 3, 'Idade': 0.112, 'Disciplina': 0.2, 'Tempo de Acesso': 0.543, 'Hora de Acesso': 0.29}","{'Identificação': 'Aluno_17', 'Grupo': 3, 'Idade': 0.424, 'Disciplina': 0.134, 'Tempo de Acesso': 0.276, 'Hora de Acesso': 0.246}","{'Identificação': 'Aluno_66', 'Grupo': 3, 'Idade': 0.469, 'Disciplina': 0.533, 'Tempo de Acesso': 0.04, 'Hora de Acesso': 0.246}","{'Identificação': 'Aluno_82', 'Grupo': 3, 'Idade': 0.21, 'Disciplina': 0.467, 'Tempo de Acesso': 0.14, 'Hora de Acesso': 0.203}","{'Identificação': 'Aluno_15', 'Grupo': 3, 'Idade': 0.46, 'Disciplina': 0.2, 'Tempo de Acesso': 0.374, 'Hora de Acesso': 0.377}","{'Identificação': 'Aluno_63', 'Grupo': 3, 'Idade': 0.415, 'Disciplina': 0.467, 'Tempo de Acesso': 0.304, 'Hora de Acesso': 0.363}","{'Identificação': 'Aluno_31', 'Grupo': 3, 'Idade': 0.263, 'Disciplina': 0.533, 'Tempo de Acesso': 0.126, 'Hora de Acesso': 0.42}","{'Identificação': 'Aluno_35', 'Grupo': 3, 'Idade': 0.273, 'Disciplina': 0.467, 'Tempo de Acesso': 0.107, 'Hora de Acesso': 0.058}","{'Identificação': 'Aluno_11', 'Grupo': 4, 'Idade': 0.329, 'Disciplina': 0.483, 'Tempo de Acesso': 0.236, 'Hora de Acesso': 0.235}","{'Identificação': 'Aluno_23', 'Grupo': 4, 'Idade': 0.044, 'Disciplina': 0.517, 'Tempo de Acesso': 0.403, 'Hora de Acesso': 0.191}","{'Identificação': 'Aluno_5', 'Grupo': 4, 'Idade': 0.081, 'Disciplina': 0.517, 'Tempo de Acesso': 0.325, 'Hora de Acesso': 0.505}","{'Identificação': 'Aluno_28', 'Grupo': 4, 'Idade': 0.313, 'Disciplina': 0.517, 'Tempo de Acesso': 0.458, 'Hora de Acesso': 0.322}","{'Identificação': 'Aluno_73', 'Grupo': 4, 'Idade': 0.008, 'Disciplina': 0.517, 'Tempo de Acesso': 0.453, 'Hora de Acesso': 0.157}","{'Identificação': 'Aluno_64', 'Grupo': 4, 'Idade': 0.187, 'Disciplina': 0.483, 'Tempo de Acesso': 0.236, 'Hora de Acesso': 0.331}","{'Identificação': 'Aluno_55', 'Grupo': 4, 'Idade': 0.171, 'Disciplina': 0.483, 'Tempo de Acesso': 0.147, 'Hora de Acesso': 0.191}","{'Identificação': 'Aluno_20', 'Grupo': 4, 'Idade': 0.133, 'Disciplina': 0.483, 'Tempo de Acesso': 0.458, 'Hora de Acesso': 0.061}","{'Identificação': 'Aluno_50', 'Grupo': 4, 'Idade': 0.313, 'Disciplina': 0.15, 'Tempo de Acesso': 0.286, 'Hora de Acesso': 0.452}","{'Identificação': 'Aluno_41', 'Grupo': 4, 'Idade': 0.133, 'Disciplina': 0.184, 'Tempo de Acesso': 0.07, 'Hora de Acesso': 0.461}","{'Identificação': 'Aluno_24', 'Grupo': 4, 'Idade': 0.079, 'Disciplina': 0.483, 'Tempo de Acesso': 0.041, 'Hora de Acesso': 0.322}","{'Identificação': 'Aluno_83', 'Grupo': 4, 'Idade': 0.206, 'Disciplina': 0.483, 'Tempo de Acesso': 0.17, 'Hora de Acesso': 0.244}","{'Identificação': 'Aluno_67', 'Grupo': 4, 'Idade': 0.437, 'Disciplina': 0.184, 'Tempo de Acesso': 0.375, 'Hora de Acesso': 0.331}","{'Identificação': 'Aluno_79', 'Grupo': 4, 'Idade': 0.508, 'Disciplina': 0.184, 'Tempo de Acesso': 0.386, 'Hora de Acesso': 0.244}","{'Identificação': 'Aluno_30', 'Grupo': 4, 'Idade': 0.278, 'Disciplina': 0.184, 'Tempo de Acesso': 0.291, 'Hora de Acesso': 0.157}","{'Identificação': 'Aluno_33', 'Grupo': 4, 'Idade': 0.187, 'Disciplina': 0.483, 'Tempo de Acesso': 0.125, 'Hora de Acesso': 0.365}","{'Identificação': 'Aluno_53', 'Grupo': 4, 'Idade': 0.008, 'Disciplina': 0.184, 'Tempo de Acesso': 0.253, 'Hora de Acesso': 0.113}","{'Identificação': 'Aluno_87', 'Grupo': 4, 'Idade': 0.151, 'Disciplina': 0.184, 'Tempo de Acesso': 0.197, 'Hora de Acesso': 0.365}","{'Identificação': 'Aluno_80', 'Grupo': 4, 'Idade': 0.421, 'Disciplina': 0.184, 'Tempo de Acesso': 0.092, 'Hora de Acesso': 0.07}","{'Identificação': 'Aluno_36', 'Grupo': 4, 'Idade': 0.421, 'Disciplina': 0.184, 'Tempo de Acesso': 0.142, 'Hora de Acesso': 0.104}","{'Identificação': 'Aluno_57', 'Grupo': 5, 'Idade': 0.087, 'Disciplina': 0.15, 'Tempo de Acesso': 0.442, 'Hora de Acesso': 0.515}","{'Identificação': 'Aluno_81', 'Grupo': 5, 'Idade': 0.341, 'Disciplina': 0.15, 'Tempo de Acesso': 0.142, 'Hora de Acesso': 0.254}","{'Identificação': 'Aluno_44', 'Grupo': 5, 'Idade': 0.324, 'Disciplina': 0.517, 'Tempo de Acesso': 0.092, 'Hora de Acesso': 0.124}","{'Identificação': 'Aluno_94', 'Grupo': 5, 'Idade': 0.051, 'Disciplina': 0.15, 'Tempo de Acesso': 0.264, 'Hora de Acesso': 0.224}","{'Identificação': 'Aluno_14', 'Grupo': 5, 'Idade': 0.051, 'Disciplina': 0.184, 'Tempo de Acesso': 0.247, 'Hora de Acesso': 0.167}","{'Identificação': 'Aluno_85', 'Grupo': 5, 'Idade': 0.145, 'Disciplina': 0.517, 'Tempo de Acesso': 0.109, 'Hora de Acesso': 0.224}","{'Identificação': 'Aluno_72', 'Grupo': 5, 'Idade': 0.212, 'Disciplina': 0.517, 'Tempo de Acesso': 0.125, 'Hora de Acesso': 0.181}","{'Identificação': 'Aluno_40', 'Grupo': 5, 'Idade': 0.23, 'Disciplina': 0.483, 'Tempo de Acesso': 0.458, 'Hora de Acesso': 0.224}","{'Identificação': 'Aluno_7', 'Grupo': 5, 'Idade': 0.141, 'Disciplina': 0.483, 'Tempo de Acesso': 0.159, 'Hora de Acesso': 0.224}","{'Identificação': 'Aluno_89', 'Grupo': 5, 'Idade': 0.127, 'Disciplina': 0.184, 'Tempo de Acesso': 0.181, 'Hora de Acesso': 0.398}","{'Identificação': 'Aluno_47', 'Grupo': 5, 'Idade': 0.016, 'Disciplina': 0.184, 'Tempo de Acesso': 0.236, 'Hora de Acesso': 0.167}","{'Identificação': 'Aluno_6', 'Grupo': 5, 'Idade': 0.091, 'Disciplina': 0.184, 'Tempo de Acesso': 0.058, 'Hora de Acesso': 0.124}","{'Identificação': 'Aluno_70', 'Grupo': 5, 'Idade': 0.038, 'Disciplina': 0.184, 'Tempo de Acesso': 0.375, 'Hora de Acesso': 0.007}","{'Identificação': 'Aluno_93', 'Grupo': 5, 'Idade': 0.591, 'Disciplina': 0.15, 'Tempo de Acesso': 0.303, 'Hora de Acesso': 0.224}","{'Identificação': 'Aluno_10', 'Grupo': 5, 'Idade': 0.284, 'Disciplina': 0.15, 'Tempo de Acesso': 0.275, 'Hora de Acesso': 0.124}","{'Identificação': 'Aluno_34', 'Grupo': 5, 'Idade': 0.141, 'Disciplina': 0.184, 'Tempo de Acesso': 0.275, 'Hora de Acesso': 0.385}","{'Identificação': 'Aluno_25', 'Grupo': 5, 'Idade': 0.087, 'Disciplina': 0.517, 'Tempo de Acesso': 0.03, 'Hora de Acesso': 0.355}","{'Identificação': 'Aluno_59', 'Grupo': 5, 'Idade': 0.034, 'Disciplina': 0.483, 'Tempo de Acesso': 0.403, 'Hora de Acesso': 0.311}","{'Identificação': 'Aluno_91', 'Grupo': 5, 'Idade': 0.301, 'Disciplina': 0.483, 'Tempo de Acesso': 0.153, 'Hora de Acesso': 0.08}","{'Identificação': 'Aluno_1', 'Grupo': 5, 'Idade': 0.016, 'Disciplina': 0.483, 'Tempo de Acesso': 0.047, 'Hora de Acesso': 0.428}"
